np_id,id,site,site_url,product_name,image_url,category,sub_category,description,free_delivery,cash_on_delivery,days_to_deliver,discount_percentage,return_policy,brand_name,reviews,rating,trust score
21,62,flipkart,https://www.flipkart.com/boat-airdopes-131-gen-2-13mm-drivers-70-hrs-battery-enx-tech-asap-charge-bluetooth/p/itm2d60cf3f856c0?pid=ACCHDYCGRBZJNZ3F&lid=LSTACCHDYCGRBZJNZ3FX5VSA1&marketplace=FLIPKART&sattr[]=color&st=color,Boat Airdopes 131 Gen 2 Wireless Earphones(Ice Blue),https://m.media-amazon.com/images/I/61neN50V+jL._SY355_.jpg,audio,earbuds,"13mm Drivers, 70H Battery, ENx Tech, Beast Mode 45 ms Low Latency, ASAP Charge, Bluetooth Earbuds,TWS Ear Buds ",not available,not-available,8,73,7 days replacement,boat,143531,4,61.29
21,63,shopsy,https://www.shopsy.in/boat-airdopes-131-gen-2-13mm-drivers-70-hrs-battery-enx-tech-asap-charge-bluetooth/p/itm2d60cf3f856c0?pid=ACCHDYCGRBZJNZ3F&lid=LSTACCHDYCGRBZJNZ3FX5VSA1&marketplace=FLIPKART&sattr[]=color,Boat Airdopes 131 Gen 2 Wireless Earphones(Ice Blue),https://m.media-amazon.com/images/I/61neN50V+jL._SY355_.jpg,audio,earbuds,"13mm Drivers, 70H Battery, ENx Tech, Beast Mode 45 ms Low Latency, ASAP Charge, Bluetooth Earbuds,TWS Ear Buds ",available,not-available,6,73,5 days return,boat,143531,4,70.29
22,64,amazon,https://www.amazon.in/OnePlus-Real-time-Adaptive-Dual-Device-connectivity/dp/B0FCMPJQ1J?tag=bhtk09-21&ascsubtag=btk&th=1,"OnePlus Buds 4 True Wireless Earbuds, Storm Gray",https://m.media-amazon.com/images/I/61VKXOPKdaL._SX425_.jpg,audio,earbuds,"TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers and DACs, 3D Audio, Upto 45hrs Music Playback, Dual-Device connectivity, 47ms Low Latency, Storm Gray",available,available,4,18,10 days replacement,oneplus,551,4.3,73.48
22,65,flipkart,https://www.flipkart.com/oneplus-buds-4-55db-anc-45-hrs-playback-dual-dacs-connectivity-47ms-latency-bluetooth/p/itmfa18ab868c482?affExtParam1=68d267df35626103578d13a0&affExtParam2=198&affid=rohanpouri&cmpid=content_headphone_8965229628_gmc&pid=ACCHDFCXZHHB95HB,"OnePlus Buds 4 True Wireless Earbuds, Storm Gray",https://m.media-amazon.com/images/I/61VKXOPKdaL._SX425_.jpg,audio,earbuds,"TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers and DACs, 3D Audio, Upto 45hrs Music Playback, Dual-Device connectivity, 47ms Low Latency, Storm Gray",not available,not-available,1,18,7 days replacement,oneplus,89,4.4,53.53
22,66,reliancedigital,https://www.reliancedigital.in/product/oneplus-buds-4-true-wireless-earbuds-storm-gray-mcvlo6-9282729,"OnePlus Buds 4 True Wireless Earbuds, Storm Gray",https://m.media-amazon.com/images/I/61VKXOPKdaL._SX425_.jpg,audio,earbuds,"TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers and DACs, 3D Audio, Upto 45hrs Music Playback, Dual-Device connectivity, 47ms Low Latency, Storm Gray",available,not-available,3,12,5 days return,oneplus,0,0,26.3
23,67,amazon,https://www.amazon.in/Samsung-Adaptive-Real-Time-Interpreter-Battery/dp/B0D7M4G3NP?tag=bhtk09-21&ascsubtag=btk&th=1,"Samsung Galaxy Buds 3 Pro Bluetooth  (Silver, In the Ear)",https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/MM50oohnup-samsung-tws-anc-galaxy-buds3-pro-494443174-i-1-1200wx1200h.jpeg,audio,earbuds,Wireless Earbuds| Powered by Galaxy AI| IP57| Active Noise Cancellation| Adaptive Noise Control| 37hrs Battery| 360 Surround Sound| Pinch Controls| Galaxy Ecosystem,available,available,4,28,10 days replacement,samsung,724,3.9,73.43
23,68,flipkart,https://www.flipkart.com/samsung-galaxy-buds-3-pro-bluetooth/p/itm7426f47aaa7ca?affExtParam1=68d2b5253f108603442f2dc5&affExtParam2=198&affid=rohanpouri&cmpid=content_headphone_8965229628_gmc&pid=ACCH28Z8MYZWVAEE,"Samsung Galaxy Buds 3 Pro Bluetooth  (Silver, In the Ear)",https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/MM50oohnup-samsung-tws-anc-galaxy-buds3-pro-494443174-i-1-1200wx1200h.jpeg,audio,earbuds,Wireless Earbuds| Powered by Galaxy AI| IP57| Active Noise Cancellation| Adaptive Noise Control| 37hrs Battery| 360 Surround Sound| Pinch Controls| Galaxy Ecosystem,not available,not-available,4,36,7 days replacement,samsung,36,4.5,50.78
23,69,reliancedigital,https://www.reliancedigital.in/product/samsung-galaxy-buds-3-pro-true-wireless-buds-gray-lyre9m-7960698,"Samsung Galaxy Buds 3 Pro Bluetooth  (Silver, In the Ear)",https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/MM50oohnup-samsung-tws-anc-galaxy-buds3-pro-494443174-i-1-1200wx1200h.jpeg,audio,earbuds,Wireless Earbuds| Powered by Galaxy AI| IP57| Active Noise Cancellation| Adaptive Noise Control| 37hrs Battery| 360 Surround Sound| Pinch Controls| Galaxy Ecosystem,available,not-available,3,0,5 days return,samsung,2,5,51.29
24,70,amazon,https://www.amazon.in/Redmi-Cancellation-Connection-Playtime-Wireless/dp/B0DN6S19M8?tag=bhtk09-21&ascsubtag=btk&th=1,"Redmi Buds 6 True Wirelss Earbuds, Spectre black",https://m.media-amazon.com/images/I/61FUkmZwb8L._SX425_.jpg,audio,earbuds,"Dual Driver TWS in Ear Earbuds, 49dB Hybrid Active Noise Cancellation, Spatial Audio, Dual Device Connection, Quad Mic AI ENC, 42 Hrs Playtime, Custom EQ, Wireless Earbuds (Black)",available,available,4,44,10 days replacement,redmi,3536,4,78.91
24,71,reliancedigital,https://www.reliancedigital.in/product/redmi-buds-6-true-wirelss-earbuds-spectre-black-m4jshg-8765623,"Redmi Buds 6 True Wirelss Earbuds, Spectre black",https://m.media-amazon.com/images/I/61FUkmZwb8L._SX425_.jpg,audio,earbuds,"Dual Driver TWS in Ear Earbuds, 49dB Hybrid Active Noise Cancellation, Spatial Audio, Dual Device Connection, Quad Mic AI ENC, 42 Hrs Playtime, Custom EQ, Wireless Earbuds (Black)",available,not-available,3,44,5 days return,redmi,0,0,31.1
24,72,croma,https://www.croma.com/redmi-buds-6-tws-earbuds-with-hybrid-active-noise-cancellation-ip54-water-resistant-42-hours-playback-spectre-black-/p/312468?utm_source=admitad&utm_medium=affiliate&utm_campaign=homepage&utm_term=telegram&utm_content=370202_price-tracker~product_deal_card~~_40f2aa780b97f191a52064b3ef183045&admitad_uid=40f2aa780b97f191a52064b3ef183045,"Redmi Buds 6 True Wirelss Earbuds, Spectre black",https://m.media-amazon.com/images/I/61FUkmZwb8L._SX425_.jpg,audio,earbuds,"Dual Driver TWS in Ear Earbuds, 49dB Hybrid Active Noise Cancellation, Spatial Audio, Dual Device Connection, Quad Mic AI ENC, 42 Hrs Playtime, Custom EQ, Wireless Earbuds (Black)",not available,not-available,4,40,NULL,redmi,2,5,43.79
25,73,amazon,https://www.amazon.in/Noise-AirWaveTM-Technology-Neodymium-Detachable/dp/B0CFYJ8HRS?tag=bhtk09-21&ascsubtag=btk&th=1,Noise Pure Pods Truly Wireless Bluetooth Earbuds,https://m.media-amazon.com/images/I/61IKUYZYfrL._SY355_.jpg,audio,earbuds,"AirWave Technology, Upto 80 Hours of Playtime, Quad mic with ENC, Instacharge, Blutooth v5.3, IPX5 Water Resistance, 16mm Neodymium Dynamic Drivers, Detachable Pure Band, Power Black",available,available,4,71,10 days replacement,noise,2337,3.4,79.28
25,74,flipkart,https://www.flipkart.com/noise-pure-pods-airwave-technology-80-hours-playtime-enc-quad-mic-bluetooth/p/itm01fd2787eafea?affExtParam1=68d2b82f2ce08803423ac2b4&affExtParam2=198&affid=rohanpouri&cmpid=content_headphone_8965229628_gmc&pid=ACCGSQJXXMGGFQ45,Noise Pure Pods Truly Wireless Bluetooth Earbuds,https://m.media-amazon.com/images/I/61IKUYZYfrL._SY355_.jpg,audio,earbuds,"AirWave Technology, Upto 80 Hours of Playtime, Quad mic with ENC, Instacharge, Blutooth v5.3, IPX5 Water Resistance, 16mm Neodymium Dynamic Drivers, Detachable Pure Band, Power Black",not available,available,4,71,7 days replacement,noise,491,3.8,66.74
25,75,reliancedigital,https://www.reliancedigital.in/product/noise-pure-pods-truly-wireless-bluetooth-earbuds-power-black-lshd6g-7536433,Noise Pure Pods Truly Wireless Bluetooth Earbuds,https://m.media-amazon.com/images/I/61IKUYZYfrL._SY355_.jpg,audio,earbuds,"AirWave Technology, Upto 80 Hours of Playtime, Quad mic with ENC, Instacharge, Blutooth v5.3, IPX5 Water Resistance, 16mm Neodymium Dynamic Drivers, Detachable Pure Band, Power Black",available,not-available,3,71,5 days return,noise,1,1,41.28
26,76,amazon,https://www.amazon.in/Kreo-Tundra-Cooling-Adjustable-Display/dp/B0CGZWGGJ9?tag=bhtk09-21&ascsubtag=btk,Kreo Tundra 5 Fans RGB Laptop Cooling Pad ,https://www.amazon.in/Kreo-Tundra-Cooling-Adjustable-Display/dp/B0CGZWGGJ9?tag=bhtk09-21&ascsubtag=btk,electronics,cooling pad,"Dual USB Port, 5 Adjustable Height Angles with LCD Display and 10 RGB Modes for Gaming Laptop, Silent Cooling Pad with Under 21 dBA",available,available,9,44,10 days replacement,kreo,495,4,68.21
26,77,flipkart,https://www.flipkart.com/kreo-tundra-laptop-stand-cooler-5-fan-cooling-pad/p/itm44337967cbd29?affExtParam1=68d2bd146d683e0349573856&affExtParam2=198&affid=rohanpouri&cmpid=content_cooling-pad_8965229628_gmc&pid=ACCGTFF2TFZERYRJ,Kreo Tundra 5 Fans RGB Laptop Cooling Pad ,https://www.flipkart.com/kreo-tundra-laptop-stand-cooler-5-fan-cooling-pad/p/itm44337967cbd29?affExtParam1=68d2bd146d683e0349573856&affExtParam2=198&affid=rohanpouri&cmpid=content_cooling-pad_8965229628_gmc&pid=ACCGTFF2TFZERYRJ,electronics,cooling pad,"Dual USB Port, 5 Adjustable Height Angles with LCD Display and 10 RGB Modes for Gaming Laptop, Silent Cooling Pad with Under 21 dBA",not available,available,11,44,7 days return,kreo,38,4.2,48.07
